,0,1,2,3
1008,2012,0,12,3
1009,2012,0,12,3
1010,2012,0,12,3
1011,2012,0,12,3
1012,2012,0,12,3
1013,2012,0,12,3
1014,2012,0,12,3
1015,2012,0,12,3
1016,2012,0,12,3
1017,2012,0,12,3
1018,2012,0,12,3
1019,2012,0,12,3
1020,2012,0,12,3
1021,2012,0,12,3
1022,2012,0,12,3
1023,2012,0,12,3
1024,2012,0,12,3
1025,2012,0,12,3
1026,2012,0,12,3
1027,2012,0,12,4
1028,2012,0,12,4
1029,2012,0,12,4
1030,2012,0,12,4
1031,2012,0,12,4
1032,2012,0,12,4
1033,2012,0,12,4
1034,2012,0,12,4
1035,2012,0,12,4
1036,2012,0,12,4
1037,2012,0,12,4
1038,2012,0,12,4
1039,2012,0,12,4
1040,2012,0,12,4
1041,2012,0,12,4
1042,2012,0,12,4
1043,2012,0,12,4
1044,2012,0,12,4
1045,2012,0,12,4
1046,2012,0,12,4
1047,2012,0,12,4
1048,2012,0,12,4
1049,2012,0,12,4
1050,2012,0,12,5
1051,2012,0,12,5
1052,2012,0,12,5
1053,2012,0,12,5
1054,2012,0,12,5
1055,2012,0,12,5
1056,2012,0,12,5
1057,2012,0,12,5
1058,2012,0,12,5
1059,2012,0,12,5
1060,2012,0,12,5
1061,2012,0,12,5
1062,2012,0,12,5
1063,2012,0,12,5
1064,2012,0,12,5
1065,2012,0,12,5
1066,2012,0,12,5
1067,2012,0,12,5
1068,2012,0,12,5
1069,2012,0,12,5
1070,2012,0,12,5
1071,2012,0,12,5
1072,2012,0,12,5
1073,2012,0,12,5
1074,2012,0,12,5
1075,2012,0,12,5
1076,2012,0,12,5
1077,2012,0,12,5
1078,2012,0,12,5
1079,2012,0,12,5
1080,2012,0,12,6
1081,2012,0,12,6
1082,2012,0,12,6
1083,2012,0,12,6
1084,2012,0,12,6
1085,2012,0,12,6
1086,2012,0,12,6
1087,2012,0,12,6
1088,2012,0,12,6
1089,2012,0,12,6
1090,2012,0,12,6
1091,2012,0,12,6
1092,2012,0,12,6
1093,2012,0,12,6
1094,2012,0,12,6
1095,2012,0,12,6
1096,2012,0,12,6
1097,2012,0,12,6
1098,2012,0,12,6
1099,2012,0,12,6
1100,2012,0,12,6
1101,2012,0,12,6
1102,2012,0,12,7
1103,2012,0,12,7
1104,2012,0,12,7
1105,2012,0,12,7
1106,2012,0,12,7
1107,2012,0,12,7
1108,2012,0,12,7
1109,2012,0,12,7
1110,2012,0,12,7
1111,2012,0,12,7
1112,2012,0,12,7
1113,2012,0,12,7
1114,2012,0,12,7
1115,2012,0,12,7
1116,2012,0,12,7
1117,2012,0,12,7
1118,2012,0,12,7
1119,2012,0,12,7
1120,2012,0,12,7
1121,2012,0,12,7
1122,2012,0,12,7
1123,2012,0,12,8
1124,2012,0,12,8
1125,2012,0,12,8
1126,2012,0,12,8
1127,2012,0,12,8
1128,2012,0,12,8
1129,2012,0,12,8
1130,2012,0,12,8
1131,2012,0,12,8
1132,2012,0,12,8
1133,2012,0,12,8
1134,2012,0,12,8
1135,2012,0,12,8
1136,2012,0,12,8
1137,2012,0,12,8
1138,2012,0,12,8
1139,2012,0,12,8
1140,2012,0,12,8
1141,2012,0,12,8
1142,2012,0,12,8
1143,2012,0,12,8
1144,2012,0,12,8
1145,2012,0,12,8
1146,2012,0,12,8
1147,2012,0,12,8
1148,2012,0,12,8
1149,2012,0,12,9
1150,2012,0,12,9
1151,2012,0,12,9
1152,2012,0,12,9
1153,2012,0,12,9
1154,2012,0,12,9
1155,2012,0,12,9
1156,2012,0,12,9
1157,2012,0,12,9
1158,2012,0,12,9
1159,2012,0,12,9
1160,2012,0,12,9
1161,2012,0,12,9
1162,2012,0,12,9
1163,2012,0,12,9
1164,2012,0,12,9
1165,2012,0,12,9
1166,2012,0,12,9
1167,2012,0,12,9
1168,2012,0,12,9
1169,2012,0,12,9
1170,2012,0,12,9
1171,2012,0,12,9
1172,2012,0,12,9
1173,2012,0,12,9
1174,2012,0,12,9
1175,2012,0,12,9
1176,2012,0,12,10
1177,2012,0,12,10
1178,2012,0,12,10
1179,2012,0,12,10
1180,2012,0,12,10
1181,2012,0,12,10
1182,2012,0,12,10
1183,2012,0,12,10
1184,2012,0,12,10
1185,2012,0,12,10
1186,2012,0,12,10
1187,2012,0,12,10
1188,2012,0,12,10
1189,2012,0,12,10
1190,2012,0,12,10
1191,2012,0,12,10
1192,2012,0,12,10
1193,2012,0,12,10
1194,2012,0,12,10
1195,2012,0,12,10
1196,2012,0,12,10
1197,2012,0,12,10
1198,2012,0,12,10
1199,2012,0,12,10
1200,2012,0,12,10
1201,2012,0,12,10
1202,2012,0,12,11
1203,2012,0,12,11
1204,2012,0,12,11
1205,2012,0,12,11
1206,2012,0,12,11
1207,2012,0,12,11
1208,2012,0,12,11
1209,2012,0,12,11
1210,2012,0,12,11
1211,2012,0,12,11
1212,2012,0,12,11
1213,2012,0,12,11
1214,2012,0,12,11
1215,2012,0,12,11
1216,2012,0,12,11
1217,2012,0,12,11
1218,2012,0,12,11
1219,2012,0,12,11
1220,2012,0,12,11
1221,2012,0,12,11
1222,2012,0,12,11
1223,2012,0,12,11
1224,2012,0,12,11
1225,2012,0,12,11
1226,2012,0,12,11
1227,2012,0,12,11
1228,2012,0,12,11
1229,2012,0,12,12
1230,2012,0,12,12
1231,2012,0,12,12
1232,2012,0,12,12
1233,2012,0,12,12
1234,2012,0,12,12
1235,2012,0,12,12
1236,2012,0,12,12
1237,2012,0,12,12
1238,2012,0,12,12
1239,2012,0,12,12
1240,2012,0,12,12
1241,2012,0,12,12
1242,2012,0,12,12
1243,2012,0,12,12
1244,2012,0,12,12
